id,name,year,code,url,slug,location,sgl_draw_url,sgl_pdf_url,indoor_outdoor,surface,series_id,start_dtm,finish_dtm,sgl_draw_qty,dbl_draw_qty,prize_money,prize_currency,country_code 
2019-568,St. Petersburg Open,2019,568,http://www.atpworldtour.com/en/scores/archive/st-petersburg/568/2019/results,st-petersburg,St. Petersburg,http://www.atpworldtour.com/en/scores/archive/st-petersburg/568/2019/draws,http://www.protennislive.com/posting/2019/568/mds.pdf,Indoor,Hard,atp,20190915,,28,28,1248665,$,RUS
2019-6490,2019 Kaohsiung OEC Open,2019,6490,http://www.atpworldtour.com/en/scores/archive/kaohsiung/6490/2019/results,kaohsiung,Kaohsiung,http://www.atpworldtour.com/en/scores/archive/kaohsiung/6490/2019/draws,http://www.protennislive.com/posting/2019/6490/mds.pdf,Indoor,Carpet,ch,20190916,,48,48,162480,$,TPE
2019-6590,Sibiu Open 2019,2019,6590,http://www.atpworldtour.com/en/scores/archive/sibiu/6590/2019/results,sibiu,Sibiu,http://www.atpworldtour.com/en/scores/archive/sibiu/6590/2019/draws,http://www.protennislive.com/posting/2019/6590/mds.pdf,Outdoor,Clay,ch,20190916,,48,48,46600,€,ROU
2019-7085,Thindown Challenger Biella,2019,7085,http://www.atpworldtour.com/en/scores/archive/biella/7085/2019/results,biella,Biella,http://www.atpworldtour.com/en/scores/archive/biella/7085/2019/draws,http://www.protennislive.com/posting/2019/7085/mds.pdf,Outdoor,Clay,ch,20190916,,48,48,46600,€,ITA
2019-7916,Murray Trophy - Glasgow,2019,7916,http://www.atpworldtour.com/en/scores/archive/glasgow/7916/2019/results,glasgow,Glasgow,http://www.atpworldtour.com/en/scores/archive/glasgow/7916/2019/draws,http://www.protennislive.com/posting/2019/7916/mds.pdf,Indoor,Hard,ch,20190916,,48,48,46600,€,GBR
2019-8281,September Columbus Challenger,2019,8281,http://www.atpworldtour.com/en/scores/archive/columbus/8281/2019/results,columbus,Columbus,http://www.atpworldtour.com/en/scores/archive/columbus/8281/2019/draws,http://www.protennislive.com/posting/2019/8281/mds.pdf,Indoor,Hard,ch,20190916,,48,48,54160,$,USA
2019-9210,Laver Cup,2019,9210,http://www.atpworldtour.com/en/scores/archive/laver-cup/9210/2019/results,laver-cup,Geneva,http://www.atpworldtour.com/en/scores/archive/laver-cup/9210/2019/draws,http://www.protennislive.com/posting/2019/9210/mds.pdf,Indoor,Hard,atp,20190920,,12,12,,,SUI
2019-1768,First Republic Tiburon Challenger,2019,1768,http://www.atpworldtour.com/en/scores/archive/tiburon/1768/2019/results,tiburon,Tiburon,http://www.atpworldtour.com/en/scores/archive/tiburon/1768/2019/draws,http://www.protennislive.com/posting/2019/1768/mds.pdf,Outdoor,Hard,ch,20190923,,48,48,108320,$,USA
2019-2273,Open d'Orleans,2019,2273,http://www.atpworldtour.com/en/scores/archive/orleans/2273/2019/results,orleans,Orleans,http://www.atpworldtour.com/en/scores/archive/orleans/2273/2019/draws,http://www.protennislive.com/posting/2019/2273/mds.pdf,Indoor,Hard,ch,20190923,,48,48,137560,€,FRA
2019-7395,Challenger Buenos Aires,2019,7395,http://www.atpworldtour.com/en/scores/archive/buenos-aires/7395/2019/results,buenos-aires,Buenos Aires,http://www.atpworldtour.com/en/scores/archive/buenos-aires/7395/2019/draws,http://www.protennislive.com/posting/2019/7395/mds.pdf,Outdoor,Clay,ch,20190923,,48,48,54160,$,ARG
2019-7581,Chengdu Open,2019,7581,http://www.atpworldtour.com/en/scores/archive/chengdu/7581/2019/results,chengdu,Chengdu,http://www.atpworldtour.com/en/scores/archive/chengdu/7581/2019/draws,http://www.protennislive.com/posting/2019/7581/mds.pdf,Outdoor,Hard,atp,20190923,,28,28,1213295,$,CHN
2019-9124,Firenze Tennis Cup,2019,9124,http://www.atpworldtour.com/en/scores/archive/florence/9124/2019/results,florence,Florence,http://www.atpworldtour.com/en/scores/archive/florence/9124/2019/draws,http://www.protennislive.com/posting/2019/9124/mds.pdf,Outdoor,Clay,ch,20190923,,48,48,46600,€,ITA
2019-9164,Huajin Securities Zhuhai Championships,2019,9164,http://www.atpworldtour.com/en/scores/archive/zhuhai/9164/2019/results,zhuhai,Zhuhai,http://www.atpworldtour.com/en/scores/archive/zhuhai/9164/2019/draws,http://www.protennislive.com/posting/2019/9164/mds.pdf,Outdoor,Hard,atp,20190923,,28,28,1000000,$,CHN
2019-329,Rakuten Japan Open Tennis Championships,2019,329,http://www.atpworldtour.com/en/scores/archive/tokyo/329/2019/results,tokyo,Tokyo,http://www.atpworldtour.com/en/scores/archive/tokyo/329/2019/draws,http://www.protennislive.com/posting/2019/329/mds.pdf,Outdoor,Hard,atp,20190930,,32,32,2046340,$,JPN
2019-6307,Campeonato Internacional de Tenis,2019,6307,http://www.atpworldtour.com/en/scores/archive/campinas/6307/2019/results,campinas,Campinas,http://www.atpworldtour.com/en/scores/archive/campinas/6307/2019/draws,http://www.protennislive.com/posting/2019/6307/mds.pdf,Outdoor,Clay,ch,20190930,,48,48,54160,$,BRA
2019-747,China Open,2019,747,http://www.atpworldtour.com/en/scores/archive/beijing/747/2019/results,beijing,Beijing,http://www.atpworldtour.com/en/scores/archive/beijing/747/2019/draws,http://www.protennislive.com/posting/2019/747/mds.pdf,Outdoor,Hard,atp,20190930,,32,32,3666275,$,CHN
2019-8285,Nur-Sultan 2,2019,8285,http://www.atpworldtour.com/en/scores/archive/nur-sultan/8285/2019/results,nur-sultan,Nur Sultan,http://www.atpworldtour.com/en/scores/archive/nur-sultan/8285/2019/draws,http://www.protennislive.com/posting/2019/8285/mds.pdf,Indoor,Hard,ch,20190930,,48,48,54160,$,KAZ
2019-9132,Sanchez-Casal Head by NH Hotel Group,2019,9132,http://www.atpworldtour.com/en/scores/archive/barcelona/9132/2019/results,barcelona,Barcelona,http://www.atpworldtour.com/en/scores/archive/barcelona/9132/2019/draws,http://www.protennislive.com/posting/2019/9132/mds.pdf,Outdoor,Clay,ch,20190930,,48,48,46600,€,ESP
2019-5014,Rolex Shanghai Masters,2019,5014,http://www.atpworldtour.com/en/scores/archive/shanghai/5014/2019/results,shanghai,Shanghai,http://www.atpworldtour.com/en/scores/archive/shanghai/5014/2019/draws,http://www.protennislive.com/posting/2019/5014/mds.pdf,Outdoor,Hard,1000,20191006,,56,56,8322885,$,CHN
2019-6857,Internationaux de Tennis de Vendee,2019,6857,http://www.atpworldtour.com/en/scores/archive/mouilleron-le-captif/6857/2019/results,mouilleron-le-captif,Mouilleron le Captif,http://www.atpworldtour.com/en/scores/archive/mouilleron-le-captif/6857/2019/draws,http://www.protennislive.com/posting/2019/6857/mds.pdf,Indoor,Hard,ch,20191007,,48,48,92040,€,FRA
2019-7201,Santo Domingo Open 2019,2019,7201,http://www.atpworldtour.com/en/scores/archive/santo-domingo/7201/2019/results,santo-domingo,Santo Domingo,http://www.atpworldtour.com/en/scores/archive/santo-domingo/7201/2019/draws,http://www.protennislive.com/posting/2019/7201/mds.pdf,Outdoor,Clay,ch,20191007,,48,48,162480,$,DOM
2019-7339,NorthBay Healthcare Men's Pro Championship,2019,7339,http://www.atpworldtour.com/en/scores/archive/fairfield/7339/2019/results,fairfield,Fairfield,http://www.atpworldtour.com/en/scores/archive/fairfield/7339/2019/draws,http://www.protennislive.com/posting/2019/7339/mds.pdf,Outdoor,Hard,ch,20191007,,48,48,108320,$,USA
2019-429,Stockholm Open,2019,429,http://www.atpworldtour.com/en/scores/archive/stockholm/429/2019/results,stockholm,Stockholm,http://www.atpworldtour.com/en/scores/archive/stockholm/429/2019/draws,http://www.protennislive.com/posting/2019/429/mds.pdf,Indoor,Hard,atp,20191014,,28,28,711275,€,SWE
2019-438,VTB Kremlin Cup,2019,438,http://www.atpworldtour.com/en/scores/archive/moscow/438/2019/results,moscow,Moscow,http://www.atpworldtour.com/en/scores/archive/moscow/438/2019/draws,http://www.protennislive.com/posting/2019/438/mds.pdf,Indoor,Hard,atp,20191014,,28,28,922520,$,RUS
2019-7343,Yinzhou International Men's Tennis Challenger 2019,2019,7343,http://www.atpworldtour.com/en/scores/archive/ningbo/7343/2019/results,ningbo,Ningbo,http://www.atpworldtour.com/en/scores/archive/ningbo/7343/2019/draws,http://www.protennislive.com/posting/2019/7343/mds.pdf,Outdoor,Hard,ch,20191014,,48,48,162480,$,CHN
2019-7345,Las Vegas Tennis Open,2019,7345,http://www.atpworldtour.com/en/scores/archive/las-vegas/7345/2019/results,las-vegas,Las Vegas,http://www.atpworldtour.com/en/scores/archive/las-vegas/7345/2019/draws,http://www.protennislive.com/posting/2019/7345/mds.pdf,Outdoor,Hard,ch,20191014,,48,48,54160,$,USA
2019-7485,European Open,2019,7485,http://www.atpworldtour.com/en/scores/archive/antwerp/7485/2019/results,antwerp,Antwerp,http://www.atpworldtour.com/en/scores/archive/antwerp/7485/2019/draws,http://www.protennislive.com/posting/2019/7485/mds.pdf,Indoor,Hard,atp,20191014,,28,28,711275,€,BEL
2019-7793,Wolffkran Open,2019,7793,http://www.atpworldtour.com/en/scores/archive/ismaning/7793/2019/results,ismaning,Ismaning,http://www.atpworldtour.com/en/scores/archive/ismaning/7793/2019/draws,http://www.protennislive.com/posting/2019/7793/mds.pdf,Indoor,Carpet,ch,20191014,,48,48,69280,€,GER
2019-328,Swiss Indoors Basel,2019,328,http://www.atpworldtour.com/en/scores/archive/basel/328/2019/results,basel,Basel,http://www.atpworldtour.com/en/scores/archive/basel/328/2019/draws,http://www.protennislive.com/posting/2019/328/mds.pdf,Indoor,Hard,atp,20191021,,32,32,2219975,€,SUI
2019-337,Erste Bank Open,2019,337,http://www.atpworldtour.com/en/scores/archive/vienna/337/2019/results,vienna,Vienna,http://www.atpworldtour.com/en/scores/archive/vienna/337/2019/draws,http://www.protennislive.com/posting/2019/337/mds.pdf,Indoor,Hard,atp,20191021,,32,32,2433810,€,AUT
2019-6579,Lima Challenger 2019,2019,6579,http://www.atpworldtour.com/en/scores/archive/lima/6579/2019/results,lima,Lima,http://www.atpworldtour.com/en/scores/archive/lima/6579/2019/draws,http://www.protennislive.com/posting/2019/6579/mds.pdf,Outdoor,Clay,ch,20191021,,48,48,54160,$,PER
2019-6865,Latrobe City Traralgon Challenger,2019,6865,http://www.atpworldtour.com/en/scores/archive/traralgon/6865/2019/results,traralgon,Traralgon,http://www.atpworldtour.com/en/scores/archive/traralgon/6865/2019/draws,http://www.protennislive.com/posting/2019/6865/mds.pdf,Outdoor,Hard,ch,20191021,,48,48,54160,$,AUS
2019-7341,Open Brest Credit Agricole,2019,7341,http://www.atpworldtour.com/en/scores/archive/brest/7341/2019/results,brest,Brest,http://www.atpworldtour.com/en/scores/archive/brest/7341/2019/draws,http://www.protennislive.com/posting/2019/7341/mds.pdf,Indoor,Hard,ch,20191021,,48,48,92040,€,FRA
2019-8297,Tennis Challenger Hamburg,2019,8297,http://www.atpworldtour.com/en/scores/archive/hamburg/8297/2019/results,hamburg,Hamburg,http://www.atpworldtour.com/en/scores/archive/hamburg/8297/2019/draws,http://www.protennislive.com/posting/2019/8297/mds.pdf,Indoor,Hard,ch,20191021,,48,48,46600,€,GER
2019-9130,2019 Liuzhou Open,2019,9130,http://www.atpworldtour.com/en/scores/archive/liuzhou/9130/2019/results,liuzhou,Liuzhou,http://www.atpworldtour.com/en/scores/archive/liuzhou/9130/2019/draws,http://www.protennislive.com/posting/2019/9130/mds.pdf,Outdoor,Hard,ch,20191021,,48,48,54160,$,CHN
2019-352,Rolex Paris Masters,2019,352,http://www.atpworldtour.com/en/scores/archive/paris/352/2019/results,paris,Paris,http://www.atpworldtour.com/en/scores/archive/paris/352/2019/draws,http://www.protennislive.com/posting/2019/352/mds.pdf,Indoor,Hard,1000,20191028,,48,48,5791280,€,FRA
2019-6055,Charlottesville Tennis Challenger,2019,6055,http://www.atpworldtour.com/en/scores/archive/charlottesville/6055/2019/results,charlottesville,Charlottesville,http://www.atpworldtour.com/en/scores/archive/charlottesville/6055/2019/draws,http://www.protennislive.com/posting/2019/6055/mds.pdf,Indoor,Hard,ch,20191028,,48,48,54160,$,USA
2019-7391,Challenger Ciudad de Guayaquil,2019,7391,http://www.atpworldtour.com/en/scores/archive/guayaquil/7391/2019/results,guayaquil,Guayaquil,http://www.atpworldtour.com/en/scores/archive/guayaquil/7391/2019/draws,http://www.protennislive.com/posting/2019/7391/mds.pdf,Outdoor,Clay,ch,20191028,,48,48,54160,$,ECU
2019-7586,City of Playford Tennis International,2019,7586,http://www.atpworldtour.com/en/scores/archive/playford/7586/2019/results,playford,Playford,http://www.atpworldtour.com/en/scores/archive/playford/7586/2019/draws,http://www.protennislive.com/posting/2019/7586/mds.pdf,Outdoor,Hard,ch,20191028,,48,48,54160,$,AUS
2019-7797,Shenzhen Longhua Open 2019,2019,7797,http://www.atpworldtour.com/en/scores/archive/shenzhen/7797/2019/results,shenzhen,Shenzhen,http://www.atpworldtour.com/en/scores/archive/shenzhen/7797/2019/draws,http://www.protennislive.com/posting/2019/7797/mds.pdf,Outdoor,Hard,ch,20191028,,48,48,135400,$,CHN
2019-83,Challenger Eckental,2019,83,http://www.atpworldtour.com/en/scores/archive/eckental/83/2019/results,eckental,Eckental,http://www.atpworldtour.com/en/scores/archive/eckental/83/2019/draws,http://www.protennislive.com/posting/2019/83/mds.pdf,Indoor,Carpet,ch,20191028,,48,48,46600,€,GER
2019-363,Knoxville Challenger,2019,363,http://www.atpworldtour.com/en/scores/archive/knoxville/363/2019/results,knoxville,Knoxville,http://www.atpworldtour.com/en/scores/archive/knoxville/363/2019/draws,http://www.protennislive.com/posting/2019/363/mds.pdf,Indoor,Hard,ch,20191104,,48,48,54160,$,USA
2019-444,Peugeot Slovak Open 2019,2019,444,http://www.atpworldtour.com/en/scores/archive/bratislava/444/2019/results,bratislava,Bratislava,http://www.atpworldtour.com/en/scores/archive/bratislava/444/2019/draws,http://www.protennislive.com/posting/2019/444/mds.pdf,Indoor,Hard,ch,20191104,,48,48,114800,€,SVK
2019-544,Uruguay Open,2019,544,http://www.atpworldtour.com/en/scores/archive/montevideo/544/2019/results,montevideo,Montevideo,http://www.atpworldtour.com/en/scores/archive/montevideo/544/2019/draws,http://www.protennislive.com/posting/2019/544/mds.pdf,Outdoor,Clay,ch,20191104,,48,48,54160,$,URU
2019-7397,2019 Hyogo Noah Challenger,2019,7397,http://www.atpworldtour.com/en/scores/archive/kobe/7397/2019/results,kobe,Kobe,http://www.atpworldtour.com/en/scores/archive/kobe/7397/2019/draws,http://www.protennislive.com/posting/2019/7397/mds.pdf,Indoor,Hard,ch,20191104,,48,48,54160,$,JPN
2019-7696,Next Gen ATP Finals,2019,7696,http://www.atpworldtour.com/en/scores/archive/next-gen-atp-finals/7696/2019/results,next-gen-atp-finals,Milan,http://www.atpworldtour.com/en/scores/archive/next-gen-atp-finals/7696/2019/draws,http://www.protennislive.com/posting/2019/7696/mds.pdf,Indoor,Hard,atp,20191105,,8,8,1400000,$,ITA
2019-605,Nitto ATP Finals,2019,605,http://www.atpworldtour.com/en/scores/archive/nitto-atp-finals/605/2019/results,nitto-atp-finals,London,http://www.atpworldtour.com/en/scores/archive/nitto-atp-finals/605/2019/draws,http://www.protennislive.com/posting/2019/605/mds.pdf,Indoor,Hard,atp,20191110,,8,8,9000000,$,GBR
2019-6204,Sparkasse Challenger,2019,6204,http://www.atpworldtour.com/en/scores/archive/ortisei/6204/2019/results,ortisei,Ortisei,http://www.atpworldtour.com/en/scores/archive/ortisei/6204/2019/draws,http://www.protennislive.com/posting/2019/6204/mds.pdf,Indoor,Hard,ch,20191111,,48,48,46600,€,ITA
2019-637,JSM Challenger of Champaign - Urbana,2019,637,http://www.atpworldtour.com/en/scores/archive/champaign/637/2019/results,champaign,Champaign,http://www.atpworldtour.com/en/scores/archive/champaign/637/2019/draws,http://www.protennislive.com/posting/2019/637/mds.pdf,Indoor,Hard,ch,20191111,,48,48,54160,$,USA
2019-7100,KPIT-MSLTA Challenger,2019,7100,http://www.atpworldtour.com/en/scores/archive/pune/7100/2019/results,pune,Pune,http://www.atpworldtour.com/en/scores/archive/pune/7100/2019/draws,http://www.protennislive.com/posting/2019/7100/mds.pdf,Outdoor,Hard,ch,20191111,,48,48,54160,$,IND
2019-8310,Tali Open,2019,8310,http://www.atpworldtour.com/en/scores/archive/helsinki/8310/2019/results,helsinki,Helsinki,http://www.atpworldtour.com/en/scores/archive/helsinki/8310/2019/draws,http://www.protennislive.com/posting/2019/8310/mds.pdf,Indoor,Hard,ch,20191111,,48,48,46600,€,FIN
2019-9134,Oracle Challenger Series-Houston,2019,9134,http://www.atpworldtour.com/en/scores/archive/houston/9134/2019/results,houston,Houston,http://www.atpworldtour.com/en/scores/archive/houston/9134/2019/draws,http://www.protennislive.com/posting/2019/9134/mds.pdf,Outdoor,Hard,ch,20191111,,48,48,162480,$,USA
2019-8312,Maia,2019,8312,http://www.atpworldtour.com/en/scores/archive/maia/8312/2019/results,maia,Maia,http://www.atpworldtour.com/en/scores/archive/maia/8312/2019/draws,http://www.protennislive.com/posting/2019/8312/mds.pdf,Indoor,Clay,ch,20191118,,48,48,46600,€,POR
2020-8888,ATP Cup,2020,8888,http://www.atpworldtour.com/en/scores/archive/atp-cup/8888/2020/results,atp-cup,Brisbane/Perth/Sydney,http://www.atpworldtour.com/en/scores/archive/atp-cup/8888/2020/draws,http://www.protennislive.com/posting/2020/8888/mds.pdf,Outdoor,Hard,atp,20200103,,24,24,15000000,$,AUS
2020-2205,Noumea,2020,2205,http://www.atpworldtour.com/en/scores/archive/noumea/2205/2020/results,noumea,Noumea,http://www.atpworldtour.com/en/scores/archive/noumea/2205/2020/draws,http://www.protennislive.com/posting/2020/2205/mds.pdf,Outdoor,Hard,ch,20200106,,48,16,81240,$,CAL
2020-451,Doha,2020,451,http://www.atpworldtour.com/en/scores/archive/doha/451/2020/results,doha,Doha,http://www.atpworldtour.com/en/scores/archive/doha/451/2020/draws,http://www.protennislive.com/posting/2020/451/mds.pdf,Outdoor,Hard,atp,20200106,,28,16,1465260,$,QAT
2020-7318,Ann Arbor,2020,7318,http://www.atpworldtour.com/en/scores/archive/ann-arbor/7318/2020/results,ann-arbor,Ann Arbor,http://www.atpworldtour.com/en/scores/archive/ann-arbor/7318/2020/draws,http://www.protennislive.com/posting/2020/7318/mds.pdf,Indoor,Hard,ch,20200106,,48,16,54160,$,USA
2020-7393,Canberra (Bendigo 1),2020,7393,http://www.atpworldtour.com/en/scores/archive/bendigo/7393/2020/results,bendigo,Bendigo,http://www.atpworldtour.com/en/scores/archive/bendigo/7393/2020/draws,http://www.protennislive.com/posting/2020/7393/mds.pdf,Outdoor,Hard,ch,20200106,,48,16,162480,$,AUS
2020-5047,Bangkok 1,2020,5047,http://www.atpworldtour.com/en/scores/archive/bangkok/5047/2020/results,bangkok,Bangkok,http://www.atpworldtour.com/en/scores/archive/bangkok/5047/2020/draws,http://www.protennislive.com/posting/2020/5047/mds.pdf,Outdoor,Hard,ch,20200112,,48,16,54160,$,THA
2020-7841,Bendigo 2,2020,7841,http://www.atpworldtour.com/en/scores/archive/bendigo/7841/2020/results,bendigo,Bendigo,http://www.atpworldtour.com/en/scores/archive/bendigo/7841/2020/draws,http://www.protennislive.com/posting/2020/7841/mds.pdf,Outdoor,Hard,ch,20200112,,48,16,54160,$,AUS
2020-8998,Adelaide,2020,8998,http://www.atpworldtour.com/en/scores/archive/adelaide/8998/2020/results,adelaide,Adelaide,http://www.atpworldtour.com/en/scores/archive/adelaide/8998/2020/draws,http://www.protennislive.com/posting/2020/8998/mds.pdf,Outdoor,Hard,atp,20200112,,28,16,610010,$,AUS
